capture,source,dest,dest_port,label,n_events,n_gaps,median_gap,mad_gap,rcv,mean_gap,std_gap,cv,min_gap,max_gap,median_bytes,flag_0.05,score,flag_0.1,flag_0.2
benign,10.0.2.5,151.101.65.140,443,benign,13,12,6.386779069900513,6.099773645401001,0.9550625720166044,190.0616015791893,500.9800728723737,2.635882622843415,0.0008318424224853,1745.4692800045011,2666.5,False,-0.42243997398359395,False,False
benign,10.0.2.5,151.101.65.91,80,benign,69,68,30.18930602073669,0.0657005310058593,0.0021762849056791,144.66520586785148,397.48946743146166,2.747650791680756,7.012681007385254,2748.7832131385803,156.0,False,-0.5100799679620498,False,False
benign,10.0.2.5,172.183.192.109,443,benign,15,14,0.2369030714035034,0.2350693941116333,0.9922597994149812,1.893734438078744,2.759548209076394,1.4571991476672128,0.0009739398956298,8.00690507888794,0.0,False,-0.40935153881581066,False,False
benign,10.0.2.5,172.217.116.4,443,benign,11,10,0.2488775253295898,0.1900590658187866,0.7636650419401687,1.5586777925491333,2.5470190723709414,1.6340895370077926,0.052297830581665,7.7084221839904785,915.5,False,-0.4636564125831395,False,False
benign,10.0.2.5,172.64.154.167,443,benign,13,12,75.25044345855713,33.32506346702576,0.4428553764653753,192.01686835289,355.7009388042688,1.8524463077408333,0.0414671897888183,1275.2588040828705,5491.0,False,-0.5522730072536263,False,True
benign,10.0.2.5,172.66.0.227,443,benign,18,17,0.0008859634399414,0.0008540153503417,0.9639397201291712,0.9001234138713163,2.390724217693599,2.6559960343786617,3.0994415283203125e-05,7.721730947494507,0.0,False,-0.41496173811773285,False,False
benign,10.0.2.5,173.194.61.34,443,benign,15,14,99.7717490196228,93.74977087974548,0.9396424519059704,122.55281213351658,108.72906554692771,0.8872017186229197,0.003476858139038,287.27438282966614,32054.0,True,-0.6065041367055424,True,True
benign,10.0.2.5,18.161.21.119,443,benign,12,11,0.0004279613494873,8.988380432128906e-05,0.2100278551532033,0.0007504549893465,0.0007697463239417,1.0257061847399966,0.000338077545166,0.0030078887939453,5476.0,False,-0.5507586975383945,False,True
benign,10.0.2.5,18.161.21.122,443,benign,10,9,6.765860080718994,6.522475004196167,0.9640274741689658,62.84555321269565,171.60115299600562,2.7305217986583,0.0008649826049804,520.0787811279297,2156.0,False,-0.42473305842144893,False,False
benign,10.0.2.5,18.161.34.110,443,benign,10,9,0.0003328323364257,0.0002608299255371,0.7836676217765043,1.6700809796651204,3.3222728693219343,1.989288489464808,3.4809112548828125e-05,7.999948978424072,0.0,False,-0.44301286149475405,False,False
benign,10.0.2.5,18.161.34.113,443,benign,13,12,0.0005114078521728,0.000421404838562,0.824009324009324,1.253881335258484,2.8693875892184213,2.2884044195672675,7.200241088867188e-05,8.01324987411499,0.0,False,-0.4173782280622277,False,False
benign,10.0.2.5,18.161.34.83,443,benign,13,12,0.1183205842971801,0.1181340217590332,0.9984232452936642,3.428120831648509,7.453405144566191,2.17419557553402,9.202957153320312e-05,25.296644926071167,3963.0,False,-0.43789219860626244,False,False
benign,10.0.2.5,18.161.34.9,443,benign,13,12,0.0003720521926879,0.0002566576004028,0.6898429990387697,1.2534208297729492,2.862875502003361,2.2840497253599623,0.0001149177551269,7.990522146224976,0.0,False,-0.4359817355859059,False,False
benign,10.0.2.5,224.0.0.252,5355,benign,37,36,300.0722779035568,0.0305805206298828,0.0001019105158381,275.1669027209282,81.91499628013648,0.2976920387958647,0.8470759391784668,304.9650700092316,44.0,False,-0.5091139408555249,False,False
benign,10.0.2.5,23.201.34.134,443,benign,41,40,5.089390516281128,5.088860511779785,0.9998958609091506,215.30108960270883,862.9667919541914,4.008185901644104,0.0001859664916992,5339.185257911682,2792.0,False,-0.4826259489783622,False,False
